"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","9","Billions",,,65.53753,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","9","Billions",,,66.67553,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","9","Billions",,,66.47776,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","9","Billions",,,55.36376,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","9","Billions",,,71.05746,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","9","Billions",,,77.51029,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-07","Jul-2019","USD","US Dollar","9","Billions",,,-0.2820399,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-08","Aug-2019","USD","US Dollar","9","Billions",,,-0.2079344,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-09","Sep-2019","USD","US Dollar","9","Billions",,,-0.4369847,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-10","Oct-2019","USD","US Dollar","9","Billions",,,-0.2581737,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-11","Nov-2019","USD","US Dollar","9","Billions",,,-0.4204013,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-12","Dec-2019","USD","US Dollar","9","Billions",,,-0.03983905,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-01","Jan-2020","USD","US Dollar","9","Billions",,,0.3574831,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-02","Feb-2020","USD","US Dollar","9","Billions",,,1.074749,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-03","Mar-2020","USD","US Dollar","9","Billions",,,1.056922,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-04","Apr-2020","USD","US Dollar","9","Billions",,,1.008191,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-05","May-2020","USD","US Dollar","9","Billions",,,1.127471,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-06","Jun-2020","USD","US Dollar","9","Billions",,,1.73315,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-07","Jul-2020","USD","US Dollar","9","Billions",,,2.337445,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-08","Aug-2020","USD","US Dollar","9","Billions",,,2.20043,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-09","Sep-2020","USD","US Dollar","9","Billions",,,2.406128,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-10","Oct-2020","USD","US Dollar","9","Billions",,,2.711944,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-11","Nov-2020","USD","US Dollar","9","Billions",,,2.929155,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-12","Dec-2020","USD","US Dollar","9","Billions",,,2.837357,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2021-01","Jan-21","USD","US Dollar","9","Billions",,,2.84218,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2021-02","Feb-21","USD","US Dollar","9","Billions",,,0.6564462,,
"XTNTVA01","Net trade in goods (value)","IDN","Indonesia","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2021-03","Mar-21","USD","US Dollar","9","Billions",,,2.083477,,
"XTIMVA01","Imports in goods (value)","IND","India","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","9","Billions",,,119.0487,,
"XTIMVA01","Imports in goods (value)","IND","India","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","9","Billions",,,111.4048,,
"XTIMVA01","Imports in goods (value)","IND","India","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","9","Billions",,,107.441,,
"XTIMVA01","Imports in goods (value)","IND","India","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","9","Billions",,,65.334,,
"XTIMVA01","Imports in goods (value)","IND","India","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","9","Billions",,,89.23096,,
"XTIMVA01","Imports in goods (value)","IND","India","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","9","Billions",,,104.531,,
"XTIMVA01","Imports in goods (value)","IND","India","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","9","Billions",,,126.432,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-07","Jul-2019","USD","US Dollar","9","Billions",,,22.2743,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-08","Aug-2019","USD","US Dollar","9","Billions",,,21.69023,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-09","Sep-2019","USD","US Dollar","9","Billions",,,21.573,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-10","Oct-2019","USD","US Dollar","9","Billions",,,21.93947,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-11","Nov-2019","USD","US Dollar","9","Billions",,,22.21444,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-12","Dec-2019","USD","US Dollar","9","Billions",,,22.52162,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-01","Jan-2020","USD","US Dollar","9","Billions",,,22.59505,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-02","Feb-2020","USD","US Dollar","9","Billions",,,23.20952,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-03","Mar-2020","USD","US Dollar","9","Billions",,,20.67319,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-04","Apr-2020","USD","US Dollar","9","Billions",,,15.60267,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-05","May-2020","USD","US Dollar","9","Billions",,,18.44682,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-06","Jun-2020","USD","US Dollar","9","Billions",,,21.31427,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-07","Jul-2020","USD","US Dollar","9","Billions",,,22.80881,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-08","Aug-2020","USD","US Dollar","9","Billions",,,24.20146,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-09","Sep-2020","USD","US Dollar","9","Billions",,,24.04719,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-10","Oct-2020","USD","US Dollar","9","Billions",,,24.97581,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-11","Nov-2020","USD","US Dollar","9","Billions",,,26.28967,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-12","Dec-2020","USD","US Dollar","9","Billions",,,26.24481,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2021-01","Jan-21","USD","US Dollar","9","Billions",,,25.71674,,
"XTEXVA01","Exports in goods (value)","POL","Poland","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2021-02","Feb-21","USD","US Dollar","9","Billions",,,26.2552,,
"XTIMVA01","Imports in goods (value)","AUS","Australia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","9","Billions",,,52.29003,,
"XTIMVA01","Imports in goods (value)","AUS","Australia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","9","Billions",,,52.13131,,
"XTIMVA01","Imports in goods (value)","AUS","Australia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","9","Billions",,,48.64645,,
"XTIMVA01","Imports in goods (value)","AUS","Australia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","9","Billions",,,46.77695,,
"XTIMVA01","Imports in goods (value)","AUS","Australia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","9","Billions",,,51.23173,,
"XTIMVA01","Imports in goods (value)","AUS","Australia","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","9","Billions",,,55.31334,,
"XTEXVA01","Exports in goods (value)","LTU","Lithuania","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","9","Billions",,,8.144912,,
"XTEXVA01","Exports in goods (value)","LTU","Lithuania","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","9","Billions",,,8.126276,,
"XTEXVA01","Exports in goods (value)","LTU","Lithuania","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","9","Billions",,,8.079775,,
