"LOCATION","Pays","SUBJECT","Sujet","MEASURE","Mesure","FREQUENCY","Fréquence","TIME","Temps","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q2","T2-2019",,,"0","Unités",,,71.2,,
"CAN","Canada","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q3","T3-2019",,,"0","Unités",,,71.23333,,
"CAN","Canada","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q4","T4-2019",,,"0","Unités",,,71.36667,,
"CAN","Canada","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q1","T1-2020",,,"0","Unités",,,69.86667,,
"CAN","Canada","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q2","T2-2020",,,"0","Unités",,,61.13334,,
"CAN","Canada","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q3","T3-2020",,,"0","Unités",,,67.13333,,
"CAN","Canada","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q4","T4-2020",,,"0","Unités",,,68.93333,,
"CAN","Canada","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2021-Q1","T1-2021",,,"0","Unités",,,68.8,,
"CAN","Canada","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q1","T1-2018",,,"0","Unités",,,76.63333,,
"CAN","Canada","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q2","T2-2018",,,"0","Unités",,,76.5,,
"CAN","Canada","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q3","T3-2018",,,"0","Unités",,,76.5,,
"CAN","Canada","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q4","T4-2018",,,"0","Unités",,,76.76667,,
"CAN","Canada","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q1","T1-2019",,,"0","Unités",,,77,,
"CAN","Canada","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q2","T2-2019",,,"0","Unités",,,77.2,,
"CAN","Canada","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q3","T3-2019",,,"0","Unités",,,77.16666,,
"CAN","Canada","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q4","T4-2019",,,"0","Unités",,,76.86667,,
"CAN","Canada","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q1","T1-2020",,,"0","Unités",,,76.2,,
"CAN","Canada","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q2","T2-2020",,,"0","Unités",,,68.2,,
"CAN","Canada","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q3","T3-2020",,,"0","Unités",,,73.33334,,
"CAN","Canada","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q4","T4-2020",,,"0","Unités",,,75,,
"CAN","Canada","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2021-Q1","T1-2021",,,"0","Unités",,,75.33334,,
"CAN","Canada","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q1","T1-2018",,,"0","Unités",,,73.43333,,
"CAN","Canada","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q2","T2-2018",,,"0","Unités",,,73.36667,,
"CAN","Canada","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q3","T3-2018",,,"0","Unités",,,73.56667,,
"CAN","Canada","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q4","T4-2018",,,"0","Unités",,,73.76667,,
"CAN","Canada","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q1","T1-2019",,,"0","Unités",,,73.93333,,
"CAN","Canada","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q2","T2-2019",,,"0","Unités",,,74.23333,,
"CAN","Canada","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q3","T3-2019",,,"0","Unités",,,74.2,,
"CAN","Canada","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q4","T4-2019",,,"0","Unités",,,74.13333,,
"CAN","Canada","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q1","T1-2020",,,"0","Unités",,,73.03333,,
"CAN","Canada","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q2","T2-2020",,,"0","Unités",,,64.66666,,
"CAN","Canada","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q3","T3-2020",,,"0","Unités",,,70.23333,,
"CAN","Canada","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q4","T4-2020",,,"0","Unités",,,71.96667,,
"CAN","Canada","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2021-Q1","T1-2021",,,"0","Unités",,,72.06667,,
"CZE","République tchèque","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q1","T1-2018",,,"0","Unités",,,66.94976,,
"CZE","République tchèque","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q2","T2-2018",,,"0","Unités",,,67.607,,
"CZE","République tchèque","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q3","T3-2018",,,"0","Unités",,,67.85925,,
"CZE","République tchèque","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q4","T4-2018",,,"0","Unités",,,68.11305,,
"CZE","République tchèque","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q1","T1-2019",,,"0","Unités",,,68.10292,,
"CZE","République tchèque","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q2","T2-2019",,,"0","Unités",,,67.94915,,
"CZE","République tchèque","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q3","T3-2019",,,"0","Unités",,,68.20221,,
"CZE","République tchèque","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q4","T4-2019",,,"0","Unités",,,68.00703,,
"CZE","République tchèque","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q1","T1-2020",,,"0","Unités",,,67.71762,,
"CZE","République tchèque","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q2","T2-2020",,,"0","Unités",,,66.95679,,
"CZE","République tchèque","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q3","T3-2020",,,"0","Unités",,,66.79661,,
"CZE","République tchèque","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q4","T4-2020",,,"0","Unités",,,66.83711,,
"CZE","République tchèque","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q1","T1-2018",,,"0","Unités",,,81.51379,,
"CZE","République tchèque","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q2","T2-2018",,,"0","Unités",,,81.7983,,
"CZE","République tchèque","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q3","T3-2018",,,"0","Unités",,,81.71252,,
"CZE","République tchèque","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q4","T4-2018",,,"0","Unités",,,82.01241,,
"CZE","République tchèque","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q1","T1-2019",,,"0","Unités",,,81.98769,,
"CZE","République tchèque","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q2","T2-2019",,,"0","Unités",,,82.11401,,
"CZE","République tchèque","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q3","T3-2019",,,"0","Unités",,,81.77399,,
"CZE","République tchèque","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q4","T4-2019",,,"0","Unités",,,81.8807,,
"CZE","République tchèque","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q1","T1-2020",,,"0","Unités",,,81.83707,,
"CZE","République tchèque","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q2","T2-2020",,,"0","Unités",,,81.23334,,
"CZE","République tchèque","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q3","T3-2020",,,"0","Unités",,,81.37881,,
"CZE","République tchèque","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q4","T4-2020",,,"0","Unités",,,81.12021,,
"CZE","République tchèque","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q1","T1-2018",,,"0","Unités",,,74.3528,,
"CZE","République tchèque","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q2","T2-2018",,,"0","Unités",,,74.82389,,
"CZE","République tchèque","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q3","T3-2018",,,"0","Unités",,,74.91358,,
"CZE","République tchèque","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q4","T4-2018",,,"0","Unités",,,75.19028,,
"CZE","République tchèque","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q1","T1-2019",,,"0","Unités",,,75.17046,,
"CZE","République tchèque","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q2","T2-2019",,,"0","Unités",,,75.16412,,
"CZE","République tchèque","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q3","T3-2019",,,"0","Unités",,,75.12527,,
"CZE","République tchèque","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q4","T4-2019",,,"0","Unités",,,75.08408,,
"CZE","République tchèque","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q1","T1-2020",,,"0","Unités",,,74.92028,,
"CZE","République tchèque","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q2","T2-2020",,,"0","Unités",,,74.24398,,
"CZE","République tchèque","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q3","T3-2020",,,"0","Unités",,,74.24578,,
"CZE","République tchèque","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q4","T4-2020",,,"0","Unités",,,74.13631,,
"DNK","Danemark","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q1","T1-2018",,,"0","Unités",,,71.04608,,
"DNK","Danemark","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q2","T2-2018",,,"0","Unités",,,71.54409,,
"DNK","Danemark","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q3","T3-2018",,,"0","Unités",,,71.30068,,
"DNK","Danemark","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q4","T4-2018",,,"0","Unités",,,71.13237,,
"DNK","Danemark","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q1","T1-2019",,,"0","Unités",,,71.33643,,
"DNK","Danemark","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q2","T2-2019",,,"0","Unités",,,72.19149,,
"DNK","Danemark","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q3","T3-2019",,,"0","Unités",,,72.20296,,
"DNK","Danemark","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q4","T4-2019",,,"0","Unités",,,72.30862,,
"DNK","Danemark","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q1","T1-2020",,,"0","Unités",,,71.96594,,
"DNK","Danemark","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q2","T2-2020",,,"0","Unités",,,70.8256,,
"DNK","Danemark","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q3","T3-2020",,,"0","Unités",,,71.0638,,
"DNK","Danemark","LREM64FE","Taux d'emploi, Agée de 15 à 64 ans, Femmes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q4","T4-2020",,,"0","Unités",,,71.76203,,
"DNK","Danemark","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q1","T1-2018",,,"0","Unités",,,76.34057,,
"DNK","Danemark","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q2","T2-2018",,,"0","Unités",,,76.92612,,
"DNK","Danemark","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q3","T3-2018",,,"0","Unités",,,77.19857,,
"DNK","Danemark","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q4","T4-2018",,,"0","Unités",,,77.31209,,
"DNK","Danemark","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q1","T1-2019",,,"0","Unités",,,77.87704,,
"DNK","Danemark","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q2","T2-2019",,,"0","Unités",,,77.77528,,
"DNK","Danemark","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q3","T3-2019",,,"0","Unités",,,77.96094,,
"DNK","Danemark","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q4","T4-2019",,,"0","Unités",,,78.28171,,
"DNK","Danemark","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q1","T1-2020",,,"0","Unités",,,78.3447,,
"DNK","Danemark","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q2","T2-2020",,,"0","Unités",,,76.89875,,
"DNK","Danemark","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q3","T3-2020",,,"0","Unités",,,76.79621,,
"DNK","Danemark","LREM64MA","Taux d'emploi, Agée de 15 à 64 ans, Hommes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q4","T4-2020",,,"0","Unités",,,77.34539,,
"DNK","Danemark","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q1","T1-2018",,,"0","Unités",,,73.71748,,
"DNK","Danemark","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q2","T2-2018",,,"0","Unités",,,74.26303,,
"DNK","Danemark","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q3","T3-2018",,,"0","Unités",,,74.2835,,
"DNK","Danemark","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2018-Q4","T4-2018",,,"0","Unités",,,74.25358,,
"DNK","Danemark","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q1","T1-2019",,,"0","Unités",,,74.63759,,
"DNK","Danemark","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q2","T2-2019",,,"0","Unités",,,75.01348,,
"DNK","Danemark","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q3","T3-2019",,,"0","Unités",,,75.11373,,
"DNK","Danemark","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2019-Q4","T4-2019",,,"0","Unités",,,75.32132,,
"DNK","Danemark","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q1","T1-2020",,,"0","Unités",,,75.18395,,
"DNK","Danemark","LREM64TT","Taux d'emploi, Agée de 15 à 64 ans, Ensemble des personnes","STSA","Série en niveau, taux ou quantité, c.v.s.","Q","Trimestrielle","2020-Q2","T2-2020",,,"0","Unités",,,73.89521,,
